# Waterlily arrives with a warning
Laela25Male;\n \n  You are escorted into House Laela's war camp and to her own personal tent. Inside, you find the woman herself, Laela Irae- dressed in what could barely be considered sleepwear- lounging on a large sofa. The fabric of the pillows alone could be worth a barony. For everything you've heard of the dark elf, it seems her size is an exaggeration. The woman, you estimate, is only five feet tall, if that. "So, you've come at last," she lazily says, sipping on a glass of what looks to be blood. She dismisses her guards, leaving the two of you alone, before stretching her legs and standing up, wine glass still in hand. The dark elf slides toward you until only mere inches separate the two of you. Waterlily is clutching her fists in half-fear and half-anger at the sight of the woman, but you stay her with just a hand. "My, what a fine specimen," Laela comments, running her free hand down into your pants to grope fondle your cock.\n  While her touch is a bit comforting, what really sets you off is her intoxicating scent. Whether it is from a perfume she is wearing or some unknown pheromone she is extruding, you don't know and don't rightly care. Your body's sexual desire is kicked into overdrive, causing your cock to get hard at just the proximity to Laela. The woman notices this too, and gets a devilish grin before taking her hands back off of you. The only thing you can focus on are thoughts of ravashing the woman.\n  Laela goes back to lounging on her sofa, with her eyes staring intently at you as you try to struggle with your new found desires. "We have much to discuss, my little pet. But first... I desire a man's touch for tonight.";;;;;;;;;;;;;x
Laela25GFuta;\n \n  You are escorted into House Laela's war camp and to her own personal tent. Inside, you find the woman herself, Laela Irae- dressed in what could barely be considered sleepwear- lounging on a large sofa. The fabric of the pillows alone could be worth a barony. For everything you've heard of the dark elf, it seems her size is an exaggeration. The woman, you estimate, is only five feet tall, if that. "So, you've come at last," she lazily says, sipping on a glass of what looks to be blood. She dismisses her guards, leaving the two of you alone, before stretching her legs and standing up, wine glass still in hand. The dark elf slides toward you until only mere inches separate the two of you. Waterlily is clutching her fists in half-fear and half-anger at the sight of the woman, but you stay her with just a hand. "My, what a fine specimen," Laela comments, running her free hand up the front of your bodice to grope your clothed breasts. Her hand runs lower, and you can hear a barely-audible gasp from the dark elf as her fingers come into contact with your cock. "Mmm... I love women who are... special."\n  While her touch is a bit comforting, what really sets you off is her intoxicating scent. Whether it is from a perfume she is wearing or some unknown pheromone she is extruding, you don't know and don't rightly care. Your body's sexual desire is kicked into overdrive, causing your nipples to harden, your pussy to get wet, and your cock to get hard at just the proximity to Laela. The woman notices this too, and gets a devilish grin before taking her hands back off of you. The only thing you can focus on are thoughts of ravashing the woman.\n  Laela goes back to lounging on her sofa, with her eyes staring intently at you as you try to struggle with your new found desires. "We have much to discuss, my little pet. But first... I desire a special touch for tonight.";;;;;;;;;;;;;x
Laela25TT;(Mindlessly) "Yes, my Dark Mistress...";;;;;;;;;;;;;x

Laela29T;The Offer;;;;;;;;;;;;;x
Laela29Female;\n \n  It's not long before the overwhelming scent coming from the woman completely overrides any last vestiges of mental freedom, and you soon advance upon the woman, pinning her down onto the sofa and ripping off what little clothes she has. Your advances are halted as Laela forcefully commands, "No. You are MY pet, not the other way around." She grabs you by the throat and twists you around until you are on your back, with the woman on top of you, straddling your legs. "There, all my pets deserve to be under a domineering woman." Your mind is already too far gone to protest.\n  A wave of her hand, and you feel something penetrating your depths. Looking down, you see she has conjured a toy... a realistic feeling cock, double-ended that pierces both you and her. "You and me are going to have a lot of fun," Laela growls into your ear. Both you and Laela are fucking the toy, and waves of pleasure rip through your body each time the woman bounces up and down. "This little thing is realistic is more than one way," she whispers, and soon you find out why... the cockend that pierces you releases a jet of seed into your womb. "You will have my child." Again, you are too mentally broken to care, much less protest. All you desire is your Dark Mistress dominating your body.\n  Hours pass like a lifetime, and eventually both you and your lover are too tired to continue. You see the morning sun's rays peeking in through the tent flaps. Her scent is gone... replaced only with the heavy smell of sex, and with it your mental facilities. "I like you," Laela comments, running a finger lazily down your body. "Be my consort, and I will give you everything you so desire. All I ask is for your vassalage." She stands up off the sofa and shoves her foot onto your chest. "Kiss my feet, and receive my blessing. Refuse, and I will let you live..." Her hand starts glowing a deep purple, surrounded by magical energy. "...but not without punishment.";;;;;;;;;;;;;x
Laela29Male;\n \n  It's not long before the overwhelming scent coming from the woman completely overrides any last vestiges of mental freedom, and you soon advance upon the woman, pinning her down onto the sofa and ripping off what little clothes she has. Your advances are halted as Laela forcefully commands, "No. You are MY pet, not the other way around." She grabs you by the throat and twists you around until you are on your back, with the woman on top of you, straddling your legs. "There, all my pets deserve to be under a domineering woman." Your mind is already too far gone to protest.\n  Laela soon sinks down onto your shaft, her eyes rolling into the back of her head in pleasure. "So good, my little pet," the woman lets out a little compliment before starting to grind her hips against yours. The woman is incredibly tight, and it isn't long before you shoot jets of your seed deep within her womb. "I will have your children." Again, you are too mentally broken to care, much less protest. All you desire is your Dark Mistress dominating your body. Despite just expending yourself, neither your cock nor your body are tired. Laela isn't satisfied with just one time.\n  Hours pass like a lifetime, and eventually both you and your lover are too tired to continue. You see the morning sun's rays peeking in through the tent flaps. Her scent is gone... replaced only with the heavy smell of sex, and with it your mental facilities. "I like you," Laela comments, running a finger lazily down your body. "Be my consort, and I will give you everything you so desire. All I ask is for your vassalage." She stands up off the sofa and shoves her foot onto your chest. "Kiss my feet, and receive my blessing. Refuse, and I will let you live..." Her hand starts glowing a deep purple, surrounded by magical energy. "...but not without punishment.";;;;;;;;;;;;;x
Laela29TTAccept;(kiss her feet) "I am your slave, my wife.";;;;;;;;;;;;;x
Laela29TTRefuse;"I will never bow to you!";;;;;;;;;;;;;x

Laela30T;The Offer;;;;;;;;;;;;;x
Laela30Female;\n \n  It's not long before the overwhelming scent coming from the woman completely overrides any last vestiges of mental freedom, and you soon advance upon the woman, pinning her down onto the sofa and ripping off what little clothes she has. Waterlily just stands there, looking away. In her mind, you have a plan, but she knows not what that plan is. Your advances are halted as Laela forcefully commands, "No. You are MY pet, not the other way around." She grabs you by the throat and twists you around until you are on your back, with the woman on top of you, straddling your legs. "There, all my pets deserve to be under a domineering woman." Your mind is already too far gone to protest.\n  A wave of her hand, and you feel something penetrating your depths. Looking down, you see she has conjured a toy... a realistic feeling cock, double-ended that pierces both you and her. "You and me are going to have a lot of fun," Laela growls into your ear. Both you and Laela are fucking the toy, and waves of pleasure rip through your body each time the woman bounces up and down. "This little thing is realistic is more than one way," she whispers, and soon you find out why... the cockend that pierces you releases a jet of seed into your womb. "You will have my child." Again, you are too mentally broken to care, much less protest. All you desire is your Dark Mistress dominating your body.\n  Hours pass like a lifetime, and eventually both you and your lover are too tired to continue. You see the morning sun's rays peeking in through the tent flaps. Her scent is gone... replaced only with the heavy smell of sex, and with it your mental facilities. "I like you," Laela comments, running a finger lazily down your body. "Be my consort, and I will give you everything you so desire. All I ask is for your vassalage." She stands up off the sofa and shoves her foot onto your chest. "Kiss my feet, and receive my blessing. Refuse, and I will let you live..." Her hand starts glowing a deep purple, surrounded by magical energy. "...but not without punishment.";;;;;;;;;;;;;x
Laela30Male;\n \n  It's not long before the overwhelming scent coming from the woman completely overrides any last vestiges of mental freedom, and you soon advance upon the woman, pinning her down onto the sofa and ripping off what little clothes she has. Waterlily just stands there, looking away. In her mind, you have a plan, but she knows not what that plan is. Your advances are halted as Laela forcefully commands, "No. You are MY pet, not the other way around." She grabs you by the throat and twists you around until you are on your back, with the woman on top of you, straddling your legs. "There, all my pets deserve to be under a domineering woman." Your mind is already too far gone to protest.\n  Laela soon sinks down onto your shaft, her eyes rolling into the back of her head in pleasure. "So good, my little pet," the woman lets out a little compliment before starting to grind her hips against yours. The woman is incredibly tight, and it isn't long before you shoot jets of your seed deep within her womb. "I will have your children." Again, you are too mentally broken to care, much less protest. All you desire is your Dark Mistress dominating your body. Despite just expending yourself, neither your cock nor your body are tired. Laela isn't satisfied with just one time.\n  Hours pass like a lifetime, and eventually both you and your lover are too tired to continue. You see the morning sun's rays peeking in through the tent flaps. Her scent is gone... replaced only with the heavy smell of sex, and with it your mental facilities. "I like you," Laela comments, running a finger lazily down your body. "Be my consort, and I will give you everything you so desire. All I ask is for your vassalage." She stands up off the sofa and shoves her foot onto your chest. "Kiss my feet, and receive my blessing. Refuse, and I will let you live..." Her hand starts glowing a deep purple, surrounded by magical energy. "...but not without punishment.";;;;;;;;;;;;;x
Laela30TTAccept;(kiss her feet) "I am your slave, my wife.";;;;;;;;;;;;;x
Laela30TTRefuse;"I will never bow to you!";;;;;;;;;;;;;x
Laela30TTWaterlily;"I have something else in mind." (nod to Waterlily);;;;;;;;;;;;;x

Laela27T;Waterlily Is Taken;;;;;;;;;;;;;x
Laela27;\n \n  "Excellent," Laela cackles as you bend down to kiss her feet. "Now you will know true power. Together, we will rule this gods-forsaken world." The woman pulls you to your feet and places a slow kiss on your lips. Despite being a gesture of your new marriage, the kiss feels unloving. To Laela, you are merely a slave to her whims.\n  "Oh," she comments, remembering something. "I have one last gift for you. That little elven slut? She was taken by the guards sometime during the night. You will find her outside."\n\n  Stepping out of the tent with your new mistress and wife, you find Waterlily. Or, rather, the corpse of Waterlily, laying on the floor, bloodied, broken, and covered in semen. "I had no use for her, so I gave her to my guards." Laela nonchalantly comments. "It appears they were a little too rough." She shrugs and gives the dead body a swift kick. "Whatever.";;;;;;;;;;;;;x
Laela27TTLolth;"I hope your guards had fun with that trash.";;;;;;;;;;;;;x
Laela27TTEilistraee;(look away and pray for forgiveness);;;;;;;;;;;;;x
Laela27TTOther;(look away);;;;;;;;;;;;;x

Laela26T;Waterlily Attacks Laela!;;;;;;;;;;;;;x
Laela26;\n \n  Waterlily knew you had a plan. That is why she stayed by all night, even through her anger and rage, even through the moans coming from your mouth. She knew you wouldn't abandon her, and now, with a simple nod, her faith in you was justified.\n  Your angelic guardian springs forward, her flaming bastard sword materializing in her hand, and impales Laela through the chest from behind. The dark elf crumbles to the ground as Lily removes her sword. You take the opportunity to gather back up your clothes and flash a quick smile to your little elven angel.\n  Before you two can celebrate, the body of Laela is surrounded by a deep purple mist. The magical energy around the woman feels very malignant, and neither you nor Lily have any desire to stay to find out what happens next. You still need to get out of her war camp safely.;;;;;;;;;;;;;x
Laela26TT;"We need to escape!";;;;;;;;;;;;;x

Laela28T;Waterlily Attacks You!;;;;;;;;;;;;;x
Laela28LilyKillsYou;\n \n  "Excellent," Laela cackles as you bend down to kiss her feet. "Now you will know true power. Together, we will rule this gods-forsaken world." The woman pulls you to your feet and places a slow kiss on your lips. Despite being a gesture of your new marriage, the kiss feels unloving. To Laela, you are merely a slave to her whims.\n  Waterlily seethes with anger at this betrayal. She knew you had a plan. That is why she stayed by all night, even through her anger and rage, even through the moans coming from your mouth. She knew you wouldn't abandon her, and now, with a simple kiss, her faith in you was fatally misplaced.\n  Waterlily surges forward with a scream, her flaming bastard sword materializing in her hand. Laela, ever mindful of the vengeful angel, sidesteps the attacker easily. But Laela was not Lily's target... and you soon find out that fact as the elven angel thrusts her sword deep into your chest.\n  As blood flows from your mouth, you stare down the angel. Her gaze meets yours, and you see only hatred. Laela waves her hand and Waterlily bursts into flames, the girl's screams of agony and pain ringing through your ears.\n  The last thing you see before oblivion takes you is Laela standing over your body. "What a shame," she says as the world fades to black. "Maybe the next one will survive longer.";;;;;;;;;;;;;x
Laela28LilyDies;\n \n  "Excellent," Laela cackles as you bend down to kiss her feet. "Now you will know true power. Together, we will rule this gods-forsaken world." The woman pulls you to your feet and places a slow kiss on your lips. Despite being a gesture of your new marriage, the kiss feels unloving. To Laela, you are merely a slave to her whims.\n  Waterlily seethes with anger at this betrayal. She knew you had a plan. That is why she stayed by all night, even through her anger and rage, even through the moans coming from your mouth. She knew you wouldn't abandon her, and now, with a simple kiss, her faith in you was fatally misplaced.\n  Waterlily surges forward with a scream, her flaming bastard sword materializing in her hand. Laela, ever mindful of the vengeful angel, sidesteps the attacker easily. But Laela was not Lily's target... and you soon find out that fact as the elven angel thrusts her sword deep into your chest.\n  As blood flows from your mouth, you stare down the angel. Her gaze meets yours, and you see only hatred. Laela waves her hand and Waterlily bursts into flames, the girl's screams of agony and pain ringing through your ears.\n  The last thing you see before oblivion takes you is Laela standing over your body. "What a shame," she says as the world fades to black.\n\n  You find yourself standing in a black void. A voice rings out from somewhere, "Give me praise and I will allow you to live." Before you is a woman... if you could call her that. Her upper body is that of a beautiful dark elf, and yet her lower body is that of a black widow spider. "Bow before me, give me praise, and you will return to your new... wife." Lolth, the Spider Queen. Your will to live forces you to bow.\n  You open your eyes to see the wound is gone, and Laela kneeling before you, malignant mists of purple surrounding her hand. "My favorite pet won't get away from me that easily," the woman spits out with a sneer. Looking down, you see a pile of bone and ash. Your would-be killer was easily dealt with by your Dark Mistress.;;;;;;;;;;;;;x
Laela28TTLilyKillsYou;"Damn... you... both...";;;;;;;;;;;;;x
Laela28TTLilyDies;"Lolth tlu malla...";;;;;;;;;;;;;x

Laela32T;The Dark Divorce;;;;;;;;;;;;;x
Laela32;\n \n  In the days since announcing your divorce from your former Dark Mistress, a messenger from Laela arrives, simply delivering a letter addressed to you personally before leaving without a word. Your heart skips a beat as you open the letter, knowing full well that she isn't pleased at all. The words of the letter are written in dark elven.\n\n          Ssussun pholor dos!\n          Lil waela lueth waela ragar brorna lueth wund nind, elghinn!\n\n  The red seal of House Laela is at the bottom of the letter. The moment you finish reading the dark elven words, a dark purple mist pours out from the seal and starts to concentrate around your hourglass tattoo.\n  You start to panic as the tattoo bursts into flames, eventually consuming your body. Before darkness takes you, you wonder if it was really a wise idea to divorce such a vengeful woman...;;;;;;;;;;;;;x
Laela32Drow;\n \n  In the days since announcing your divorce from your former Dark Mistress, a messenger from Laela arrives, simply delivering a letter addressed to you personally before leaving without a word. Your heart skips a beat as you open the letter, knowing full well that she isn't pleased at all. The words of the letter are written in dark elven.\n\n          Light upon you!\n          The foolish and unwary find surprises, and among them, death!\n\n  The red seal of House Laela is at the bottom of the letter. The moment you finish reading the dark elven words, a dark purple mist pours out from the seal and starts to concentrate around your hourglass tattoo.\n  You start to panic as the tattoo bursts into flames, eventually consuming your body. Before darkness takes you, you wonder if it was really a wise idea to divorce such a vengeful woman...;;;;;;;;;;;;;x
Laela32TT;"Somebody... help... me...";;;;;;;;;;;;;x

Laela34T;Laela's Wedding Gifts;;;;;;;;;;;;;x
Laela34;\n \n  The Spurned Sister- your mistress- has arrived at your door with a yearly stipend of slaves and gold. While she says it's so her consort isn't so weak that she has to do everything herself, you suspect she does it because she has feelings for you.;;;;;;;;;;;;;x
Laela34Silly;\n \n  The Spurned Sister- your mistress- has arrived at your door with a yearly stipend of slaves and gold. She says it's so her consort isn't so weak that she has to do everything herself, it's not like she cares about you or anything, b-baka! >///<;;;;;;;;;;;;;x
Laela34TTA;"Thank you, mistress.";;;;;;;;;;;;;x
Laela34TTB;Accept and turn off notifications.;;;;;;;;;;;;;x
Laela34TTBTooltip;You will still receive the usual yearly stipend but will not be notified about them.;;;;;;;;;;;;;x

CB_NAME_CONSORT_CONQUEST; Consort Conquest;;;;;;;;;;;;;x
consort_county_conquest_desc;Conquer a nearby county in the name of your Dark Mistress! You will receive a portion from the enslavement of the population, while the rest go to your wife.;;;;;;;;;;;;;x
houseirae_lifeforce_expended;Lifeforce Expended;;;;;;;;;;;;;x
houseirae_lifeforce_expended_desc;Laela has expended much of her magic to keep her alive. This leaves her in a weakened- but not broken- state.;;;;;;;;;;;;;x
houseirae_laelas_consort;Branded by Laela Irae;;;;;;;;;;;;;x
houseirae_laelas_consort_desc;This character has been branded by Laela Irae with a red hourglass tattoo, sitting prominently on their body. All the world can see they are property of the Spurned Sister.;;;;;;;;;;;;;x
eilistraee_chosen;Eilistraee's Chosen;;;;;;;;;;;;;x
eilistraee_chosen_desc;This character has been chosen by Eilistraee to be the divine instrument of her wrath.;;;;;;;;;;;;;x
laela_invasion;House Laela Invasion;;;;;;;;;;;;;x
laela_invasion_desc;This is nothing short of total war. Laela has come for blood.;;;;;;;;;;;;;x
laela_invasion_strength;House Laela Strength;;;;;;;;;;;;;x
laela_conquest_start;House Laela Conquest;;;;;;;;;;;;;x
laela_conquest_start_desc;Ambitious characters of noble descent can go off and attempt to seize duchies in foreign lands with a band of adventurers.;;;;;;;;;;;;;x
consort_slave_raid;Consort Slave Raid;;;;;;;;;;;;;x
consort_slave_raid_desc;Raid any county in the name of your Dark Mistress! You will receive a portion from the enslavement of the population, while the rest go to your wife.;;;;;;;;;;;;;x
CB_NAME_CONSORT_SLAVE_RAID; Consort Slave Raid;;;;;;;;;;;;;x
