#
# Offmap Misc
#

lolth_theocracy_government_desc;Theocracies, like minor republics, are unplayable. Rulers are appointed or elected from among the ecclesiarchy, and there is no dynastic persistence between generations of rulers.;Les théocraties, à l'instar des républiques mineures, ne sont pas jouables. Les seigneurs sont nommés ou élus parmi l'ecclésiarchie et il n'y a aucune persistance dynastique entre les générations.;Theokratien sind so wie die kleineren Republiken nicht spielbar. Zum Herrscher werden Geistliche bestimmt und es gibt keine dynastische Kontinuität innerhalb der Folge der Herrscher.;;Las teocracias, como las repúblicas menores, tampoco son jugables. Los gobernantes son designados o elegidos entre la jerarquía eclesial y no hay ninguna persistencia dinástica entre las generaciones de gobernantes;;;;;;;;;x
eilistraee_theocracy_government;Dark Seldarine Theocracy;Théocratie;Theokratie;;teocracia;;;;;;;;;x
eilistraee_theocracy_government_desc;Theocracies, like minor republics, are unplayable. Rulers are appointed or elected from among the ecclesiarchy, and there is no dynastic persistence between generations of rulers.;Les théocraties, à l'instar des républiques mineures, ne sont pas jouables. Les seigneurs sont nommés ou élus parmi l'ecclésiarchie et il n'y a aucune persistance dynastique entre les générations.;Theokratien sind so wie die kleineren Republiken nicht spielbar. Zum Herrscher werden Geistliche bestimmt und es gibt keine dynastische Kontinuität innerhalb der Folge der Herrscher.;;Las teocracias, como las repúblicas menores, tampoco son jugables. Los gobernantes son designados o elegidos entre la jerarquía eclesial y no hay ninguna persistencia dinástica entre las generaciones de gobernantes;;;;;;;;;x
vhaeraun_theocracy_government;Dark Seldarine Theocracy;Théocratie;Theokratie;;teocracia;;;;;;;;;x
vhaeraun_theocracy_government_desc;Theocracies, like minor republics, are unplayable. Rulers are appointed or elected from among the ecclesiarchy, and there is no dynastic persistence between generations of rulers.;Les théocraties, à l'instar des républiques mineures, ne sont pas jouables. Les seigneurs sont nommés ou élus parmi l'ecclésiarchie et il n'y a aucune persistance dynastique entre les générations.;Theokratien sind so wie die kleineren Republiken nicht spielbar. Zum Herrscher werden Geistliche bestimmt und es gibt keine dynastische Kontinuität innerhalb der Folge der Herrscher.;;Las teocracias, como las repúblicas menores, tampoco son jugables. Los gobernantes son designados o elegidos entre la jerarquía eclesial y no hay ninguna persistencia dinástica entre las generaciones de gobernantes;;;;;;;;;x
theocracy_seldarine_government;Dark Seldarine Theocracy;;;;;;;;;;;;;x
theocracy_seldarine_government_desc;Theocracies, like minor republics, are unplayable. Rulers are appointed or elected from among the ecclesiarchy, and there is no dynastic persistence between generations of rulers.;Les théocraties, à l'instar des républiques mineures, ne sont pas jouables. Les seigneurs sont nommés ou élus parmi l'ecclésiarchie et il n'y a aucune persistance dynastique entre les générations.;Theokratien sind so wie die kleineren Republiken nicht spielbar. Zum Herrscher werden Geistliche bestimmt und es gibt keine dynastische Kontinuität innerhalb der Folge der Herrscher.;;Las teocracias, como las repúblicas menores, tampoco son jugables. Los gobernantes son designados o elegidos entre la jerarquía eclesial y no hay ninguna persistencia dinástica entre las generaciones de gobernantes;;;;;;;;;x
gov_seldarine_theocracy;Dark Seldarine Theocracy;;;;;;;;;;;;;x
gov_seldarine_theocracy_desc;Theocracies, like minor republics, are unplayable. Rulers are appointed or elected from among the ecclesiarchy, and there is no dynastic persistence between generations of rulers.;Les théocraties, à l'instar des républiques mineures, ne sont pas jouables. Les seigneurs sont nommés ou élus parmi l'ecclésiarchie et il n'y a aucune persistance dynastique entre les générations.;Theokratien sind so wie die kleineren Republiken nicht spielbar. Zum Herrscher werden Geistliche bestimmt und es gibt keine dynastische Kontinuität innerhalb der Folge der Herrscher.;;Las teocracias, como las repúblicas menores, tampoco son jugables. Los gobernantes son designados o elegidos entre la jerarquía eclesial y no hay ninguna persistencia dinástica entre las generaciones de gobernantes;;;;;;;;;x
#
# Laws
#

drow_tanistry;Drow Tanistry;;;;;;;;;;;;;x
drow_tanistry_desc;An elective monarchy where dark elven family comes first.;;;;;;;;;;;;;x
drow_turkish_succession;Power Struggle;;;;;;;;;;;;;x
drow_turkish_succession_desc;A society where only the strongest and most powerful children will rise to power.;;;;;;;;;;;;;x
lolth_succession;Drow Matriarchy;;;;;;;;;;;;;x
lolth_succession_desc;A society where only women rule, often picked from the best and brightest of the daughters.;;;;;;;;;;;;;x
vhaeraun_succession;Drow Patriarchy;;;;;;;;;;;;;x
vhaeraun_succession_desc;A society where only men rule, often picked from the best and brightest of sons.;;;;;;;;;;;;;x
eilistraee_succession;Drow Equality;;;;;;;;;;;;;x
eilistraee_succession_desc;A society where gender does not matter when it comes to succession.;;;;;;;;;;;;;x
houseirae_raiding;Slave Raiding;;;;;;;;;;;;;x
houseirae_raiding_desc;We can recruit hardened slave raiders to join our armies, but the locals won't like the idea of their daughters being used for practice.;;;;;;;;;;;;;x
houseirae_raiding_0_desc;We will not train any slavers.;;;;;;;;;;;;;x
houseirae_raiding_0;Disabled;;;;;;;;;;;;;x
houseirae_raiding_1_desc;We will recruit and train slavers into our army.;;;;;;;;;;;;;x
houseirae_raiding_1;Slaving;;;;;;;;;;;;;x
houseirae_drow_eilistraee;Drow Tanistry;;;;;;;;;;;;;x


#
# Artifacts
#

irae_genealogy;Book of Irae Genealogy;;;;;;;;;;;;;x
irae_genealogy_desc;A book containing the anscestry of House Irae, dating back many generations. \n \n\n Most entries are only blurbs, but the good stuff starts with Tamsine Irae, the woman who grew House Irae from a pitiful, forgotten family into a dominating power.\n Tamsine had triplets: Kaenia, Kekvit, and Laela. Kaenia was the promising successor, but she went into self-exile to the surface due to frequent bouts of insanity. Laela was the next favorite, but was extremely violent (moreso than the typical dark elf), so Kekvit quietly dispatched her. She still lives, but her condition and location are unknown. With nobody else in the way, Kekvit could ascend to the throne upon her mother's death.\n §GThere are ancient runes scribbled in the margins.§!;;;;;;;;;;;;;x
irae_sexy_dress;Stunning Dress;;;;;;;;;;;;;x
irae_sexy_dress_desc;A beautiful black dress that leaves VERY little to the imagination. \n \n\n This dress barely covers your nipples. The dress narrows dramatically into a barely-there loincloth in the front below the waist, leaving little actual coverage of your nether region, and completely exposing your ass.\n §GThere are ancient runes sewn into the hem.§!;;;;;;;;;;;;;x
irae_sexy_thong;Stunning Thong;;;;;;;;;;;;;x
irae_sexy_thong_desc;A black leather thong, looking extremely flexable and feeling wonderful. \n \n\n Held on by barely-there straps, the tip of the thong is the only thing that covers the shaft. As if that wasn't enough, your ass is completely exposed.\n §GThere are ancient runes sewn into the straps.§!;;;;;;;;;;;;;x
irae_cloak;Spider Silk Cloak;;;;;;;;;;;;;x
irae_cloak_desc;A simple, yet elegant, cloak woven from spider silk and dyed deep purple.;;;;;;;;;;;;;x
irae_leather_armor;Black Leather Armor;;;;;;;;;;;;;x
irae_leather_armor_desc;A deceptively-basic suit of leather armor, dyed jet black. The leather is as strong as normal boiled leather, yet flexable enough to be worn underneath normal armor.;;;;;;;;;;;;;x
irae_hand_crossbow;Hand Crossbow;;;;;;;;;;;;;x
irae_hand_crossbow_desc;Most crossbows the Dark Elves use are miniature versions of normal crossbows, often no longer than a foot and can be carried and fired in one hand. \n \n This crossbow, however, is a miniature version of the hand crossbow. Likely a prototype, the weapon is small enough to rest on the back of your hand, attached to the wrist. While it uses darts instead of crossbow bolts, it has the same stop stopping power as a regular hand crossbow.;;;;;;;;;;;;;x
irae_statue_of_kekvit;Statuette of Kekvit;;;;;;;;;;;;;x
irae_statue_of_kekvit_desc;A fully sculped and painted statuette, standing no more than a foot tall, of the House Irae Matron Mother herself, Kekvit Irae. \n \n Commissioned by the Matron herself, the statue boasts exquisite detail. The Matron Mother is wearing nothing but a pair of high-heeled boots, though the statue's pose hides her... features.\n An inscription at the base of the statue reads, "The Second Irae, Proud Mother and Wife, Ruler of House Irae.";;;;;;;;;;;;;x
irae_statue_of_deionarra;Statuette of Deionarra;;;;;;;;;;;;;x
irae_statue_of_deionarra_desc;A fully sculped and painted statuette, standing no more than a foot tall, of the shy daughter of House Irae, Deionarra Irae. \n \n Commissioned by the Matron herself, the statue boasts exquisite detail. The figure is very child-like, fully clothed in flowing robes and holding a staff. The girl is clutching her staff with a feaful look on her face.\n An inscription at the base of the statue reads, "House Irae Yathtallar, Devoted Wife." Hidden underneath the base is an additional inscription: "Beloved Daughter.";;;;;;;;;;;;;x
irae_statue_of_khaldune;Statuette of Khaldune;;;;;;;;;;;;;x
irae_statue_of_khaldune_desc;A fully sculped and painted statuette, standing no more than a foot tall, of the lustful son of House Irae, Khaldune Irae. \n \n Commissioned by the Matron herself, the statue boasts exquisite detail. The figure is completely nude, with an exaggerated cock standing at attention. The pose makes it clear that he wants everyone to see.\n An inscription at the base of the statue reads, "The less said about his exploits, the better.";;;;;;;;;;;;;x
irae_statue_of_freya;Statuette of Freya;;;;;;;;;;;;;x
irae_statue_of_freya_desc;A fully sculped and painted statuette, standing no more than a foot tall, of the wrathful daughter of House Irae, Freya Irae. \n \n Commissioned by the Matron herself, the statue boasts exquisite detail. The figure is completely nude, with the only other items present are a pair of daggers in her hands. The figure makes a combative pose.\n An inscription at the base of the statue reads, "The Firstborn, Heir to House Irae, Commander of the Armies.";;;;;;;;;;;;;x
irae_statue_of_tamsine;Statuette of Tamsine;;;;;;;;;;;;;x
irae_statue_of_tamsine_desc;A fully sculped and painted statuette, standing no more than a foot tall, of the original Matron Mother of House Irae, Tamsine Irae. \n \n Despite being commissioned by the Matron herself, the statue's quality is lackluster. The figure is completely nude, with a crazy, wild expression on her face. She is striking a pose as if choking an unseen opponent.\n An inscription at the base of the statue reads, "The only good she did was birthing me. May she rot in the Abyss for all time.";;;;;;;;;;;;;x
irae_statue_of_nightshade;Statuette of Nightshade;;;;;;;;;;;;;x
irae_statue_of_nightshade_desc;A fully sculped and painted statuette, standing no more than a foot tall, of the consort to the Matron Mother of House Irae, Nightshade Irae. \n \n Commissioned by the Matron herself, the statue boasts exquisite detail. Unlike most within House Irae, the figure is shorter than an average dark elf, and sports a black tail and black horns. It is clear that this figure represents a half-dragon. Fully nude except for a large battleaxe held in both hands, the figure is striking down an unseen opponent. Unlike normal women, this figure has something... extra between her legs.\n An inscription at the base of the statue reads, "Beloved Wife, Devoted Protector, My Heart.";;;;;;;;;;;;;x
irae_statue_of_meeshka;Statuette of Meeshka;;;;;;;;;;;;;x
irae_statue_of_meeshka_desc;A fully sculped and painted statuette, standing no more than a foot tall, of Meeshka, the teenaged daughter of House Irae. \n \n With the same dark skin and white hair of other dark elves, the only things that gives the girl away as not being a dark elf are the white feline ears and tail. The figure is fully clothed, though 'fully' might be an overstatement. She is barely wearing rags over her private areas, but the figure is striking such a happy pose that it feels like she doesn't care.\n There is no inscription at the base, save for one that was crudely made post-production: "Meeshka luvs mommy! Luvluvluvluv! Meeshka hungry!" You begin to realize why the Matron doesn't talk about her.;;;;;;;;;;;;;x
irae_loincloth;Usankogan, "Murderedboat";;;;;;;;;;;;;x
irae_loincloth_desc;This is a pig tail fiber loincloth. All craftdwarfship is of the highest quality. \n            \n\n It is encircled with bands of pig tail fiber and kea leather. This object menaces with spikes of mountain goat leather. \nOn the item is an image of a mandrill and a dog in pig tail fiber. The dog is striking down the mandrill.\nOn the item is an image of a elephant and a dwarf in Rope reed. The elephant is making a plaintive gesture. The dwarf is laughing.\nOn the item is an image of a cheese in clear glass.;;;;;;;;;;;;;x
irae_sterility_charm;Sterility Charm;;;;;;;;;;;;;x
irae_sterility_charm_desc;A minor charm, when placed near the genitals, will assist in preventing pregnancy. A favorite of House Irae's Matron Mother, even if it does sometimes fail.;;;;;;;;;;;;;x
pants;Pants;;;;;;;;;;;;;x
cloak;Cloak;;;;;;;;;;;;;x
underarmor;Underarmor;;;;;;;;;;;;;x
dress;Dress;;;;;;;;;;;;;x

#
# Decisions
#


start_as_halfelf;Neither Here Nor There;;;;;;;;;;;;;x
start_as_halfelf_desc;It is time to claim your birthright and show the world that you can be just as good or as evil as your parentage.;;;;;;;;;;;;;x
hold_grand_hunt_femalesorseldarine;Go on a Grand Hunt;;;;;;;;;;;;;x
hold_grand_hunt_femalesorseldarine_desc;Go on a Grand Hunt with the best hunters in our domains!;;;;;;;;;;;;;x
start_as_drow;Legacy of the Dark Elves;;;;;;;;;;;;;x
start_as_drow_desc;It is time to step away from the cavernous depths of the Underdark and out into the mortal realm.;;;;;;;;;;;;;x
houseirae_change_drow_portrait;Change Portrait;;;;;;;;;;;;;x
houseirae_change_drow_portrait_desc;Use this decision to remove your portrait and add a new one, if the old one doesn't suit you.;;;;;;;;;;;;;x
feast_eilistraee;Hold a Feast;;;;;;;;;;;;;x
feast_eilistraee_desc;Hold the biggest feast ever seen in the Kingdom!;;;;;;;;;;;;;x
summer_fair_eilistraee;Hold a Summer Fair;;;;;;;;;;;;;x
summer_fair_eilistraee_desc;The Summer Fair brings merchants, peddlers and all sorts of entertainment to your county.;;;;;;;;;;;;;x
convert_to_seldarine_religion;Convert to [Root.GetPossPronoun] [Root.Religion.GetName] Faith;Se convertir à la foi [Root.Religion.GetName];Zu Glauben konvertieren;;Convertirse a [Root.GetPossPronoun] fe [Root.Religion.GetName];;;;;;;;;x
convert_to_seldarine_religion_desc;The pillow talk of a spouse or concubine can be very persuasive. I can convert to §Y[Root.GetFirstName]§!'s faith and become a §Y[Root.Religion.GetName]§! follower...;Les confidences sur l'oreiller d'un époux, d'une épouse ou d'une concubine peuvent être très persuasives. Je peux me convertir à la foi de §Y[Root.GetFirstName]§!, à savoir adopter la religion §Y[Root.Religion.GetName]§!.;Das Bettgeflüster von Ehefrauen oder Konkubinen kann sehr wirksam sein. Ich kann zum Glauben von §Y[Root.GetFirstName]§! konvertieren und §Y[Root.Religion.GetGroupName] [Root.Religion.GetName]§! werden ...;;Las conversaciones entre sábanas de una esposa o concubina pueden ser muy persuasivas. Puedo converitrme a la fe de §Y[Root.GetFirstName]§! y ser un §Y[Root.Religion.GetName] [Root.Religion.GetGroupName]§!...;;;;;;;;;x
form_lolth_republic;Form Dark Seldarine Republic;;;;;;;;;;;;;x
form_lolth_republic_desc;The only thing better than a servile slave is a servile slave bringing you lots of gold. Form a merchant republic in the name of Lolth so that you can reap the rewards.;;;;;;;;;;;;;x
form_vhaeraun_republic;Form Dark Seldarine Republic;;;;;;;;;;;;;x
form_vhaeraun_republic_desc;The only thing better than a servile slave is a servile slave bringing you lots of gold. Form a merchant republic in the name of Vhaeraun so that you can reap the rewards.;;;;;;;;;;;;;x
form_eilistraee_republic;Form Dark Seldarine Republic;;;;;;;;;;;;;x
form_eilistraee_republic_desc;Without gold, trade suffers. Without trade, the peasants suffer. And if the peasants are suffering, who will build your glorious temples to Eilistraee? Form a merchant republic to rectify this issue.;;;;;;;;;;;;;x
houseirae_irae_seduction;Magical Seduction;;;;;;;;;;;;;x
houseirae_irae_seduction_desc;The magic of your new clothes is making you feel very sexy and confident. Use this new confidence to get [Root.GetFirstName] into your bed!;;;;;;;;;;;;;x
irae_send_artifact;Send Artifact;;;;;;;;;;;;;x
irae_send_artifact_desc;Sometimes artifacts and other various baubles clog up your treasury. Why not send one to House Irae as a sign of respect?\n§GHigher quality artifacts garner more favor.§!\n§RYou will not be able to gift them any artifacts they have previously given you. No refunds.§!;;;;;;;;;;;;;x
sent_irae_artifact;Sent Artifact;;;;;;;;;;;;;x
sent_irae_artifact_desc;You have sent an artifact to House Irae in exchange for favor. You will be unable to send another for five years.;;;;;;;;;;;;;x
irae_get_artifact;Request Artifact;;;;;;;;;;;;;x
irae_get_artifact_desc;House Irae is known for, among other things, the collection and storage of magical knowledge and trinkets. Request one such artifact from the Matron.;;;;;;;;;;;;;x
irae_artifact_has_all_tt;Does not have all House Irae artifacts.;;;;;;;;;;;;;x
houseirae_unleash_spiders;Unleash Spider Riders;;;;;;;;;;;;;x
houseirae_unleash_spiders_desc;Our children have grown and have been properly trained as both mounts and weapons of war. Now is the time to move them from their homes and onto the battlefield!\n§RA new broodmother will need to be found and the caverns properly cleansed before the brood starts again in this province. It is unlikely this will happen within a lifetime.§!;;;;;;;;;;;;;x
houseirae_expand_spider_pit;Expand Spider Pit;;;;;;;;;;;;;x
houseirae_expand_spider_pit_desc;We have an opportunity to expand the pits currently housing our broodmother. We will need gold to buy the slaves needed for the excavation, and prisoners to feed to the new brood.;;;;;;;;;;;;;x
houseirae_expand_spider_pit_prisoner_tt;At least five prisoners in your dungeon;;;;;;;;;;;;;x
houseirae_expand_spider_pit2;Expand Spider Pit;;;;;;;;;;;;;x
houseirae_expand_spider_pit2_desc;We have an opportunity to expand the pits currently housing our broodmother. We will need gold to buy the slaves needed for the excavation, and prisoners to feed to the new brood.;;;;;;;;;;;;;x
houseirae_expand_spider_pit2_prisoner_tt;At least ten prisoners in your dungeon;;;;;;;;;;;;;x
irae_incest_choice;Dark Seldarine Incest Toggle;;;;;;;;;;;;;x
irae_incest_choice_desc;This decision will allow you to choose whether you want the Dark Seldarine religions to allow incest or not.\n§RThis is not reversable.§!;;;;;;;;;;;;;x
#
# Buildings
#

houseirae_seldarine_shrine;Dark Seldarine Shrine;;;;;;;;;;;;;x
houseirae_seldarine_shrine_desc;A small shrine dedicated to the three main gods of the dark elves, including small alcoves for the minor Dark Seldarine gods.;;;;;;;;;;;;;x
houseirae_handcrossbow_yard;Hand Crossbow Yard;;;;;;;;;;;;;x
houseirae_handcrossbow_yard_desc;A training yard dedicated to practicing close combat with dark elven hand crossbows in combination with with melee weapons.;;;;;;;;;;;;;x
houseirae_castle_seldarine_shrine;Dark Seldarine Shrine;;;;;;;;;;;;;x
houseirae_castle_seldarine_shrine_desc;A small shrine dedicated to the three main gods of the dark elves, including small alcoves for the minor Dark Seldarine gods.;;;;;;;;;;;;;x
houseirae_castle_handcrossbow_yard;Hand Crossbow Yard;;;;;;;;;;;;;x
houseirae_castle_handcrossbow_yard_desc;A training yard dedicated to practicing close combat with dark elven hand crossbows in combination with with melee weapons.;;;;;;;;;;;;;x
houseirae_spider_pit_1;Spider Hovel;;;;;;;;;;;;;x
houseirae_spider_pit_2;Spider Pits;;;;;;;;;;;;;x
houseirae_spider_pit_3;Spider Caverns;;;;;;;;;;;;;x
houseirae_castle_spider_pit_1;Spider Hovel;;;;;;;;;;;;;x
houseirae_castle_spider_pit_2;Spider Pits;;;;;;;;;;;;;x
houseirae_castle_spider_pit_3;Spider Caverns;;;;;;;;;;;;;x
houseirae_castle_spider_pit_1_desc;A small underground hovel away from prying eyes, where dedicated yathrin tend to the resident spider broodmother.;;;;;;;;;;;;;x
houseirae_castle_spider_pit_2_desc;The hovel has been expanded deep enough that the broodmother may spend her days spinning webs and laying eggs in safety, tended to by only the most trusted yathrin.;;;;;;;;;;;;;x
houseirae_castle_spider_pit_3_desc;The pits have expanded to the point where one could fit a small village inside, yet it remains the domain of the spiders churned out by the broodmother. The lucky few yathrin now spend their days in bliss as living incubators for the broodmother's eggs.;;;;;;;;;;;;;x
RETTYPE_DROW;Hand Crossbowmen;;;;;;;;;;;;;x

#
# Titles
#

title_houseirae_honored_daughter;Honored Daughter;;;;;;;;;;;;;x
title_houseirae_honored_daughter_desc;In most dark elven societies, women are treated far better than men. Moreso the daughters of a Matron. These daughters have proven their worth.;;;;;;;;;;;;;x
title_houseirae_honored_son;Honored Son;;;;;;;;;;;;;x
title_houseirae_honored_son_desc;In most dark elven societies, men are treated only slightly better than slaves. Some, particularly sons of the Matron, rise to great respect. These sons have proven their worth.;;;;;;;;;;;;;x
title_houseirae_yathtallar;Yathtallar;;;;;;;;;;;;;x
title_houseirae_yathtallar_desc;The Yathtallar, or Temple High Priestess, is the spiritual leader of dark elven society. All, save for the Matron herself, bow to her.;;;;;;;;;;;;;x
houseirae_portrait_is_fine_drow;Portrait Is Fine;;;;;;;;;;;;;x
houseirae_portrait_is_fine_drow_desc;Use this decision to lock in your custom portrait and remove both this and the Change Portrait decisions from the decision list.\n§RThis decision is permanent to this character.§!\nIf you accidentally choose this decision, or are not happy with your portrait later on, open up the console (tilde key) and type\n§Gclr_char_flag portrait_is_fine§!;;;;;;;;;;;;;x
modifier_houseirae_honored_daughter;Honored Daughter;;;;;;;;;;;;;x
modifier_houseirae_honored_daughter_desc;In most dark elven societies, women are treated far better than men. Moreso the daughters of a Matron. These daughters have proven their worth.;;;;;;;;;;;;;x
modifier_houseirae_honored_son;Honored Son;;;;;;;;;;;;;x
modifier_houseirae_honored_son_desc;In most dark elven societies, men are treated only slightly better than slaves. Some, particularly sons of the Matron, rise to great respect. These sons have proven their worth.;;;;;;;;;;;;;x
modifier_houseirae_yathtallar;Yathtallar;;;;;;;;;;;;;x
modifier_houseirae_yathtallar_desc;The Yathtallar, or Temple High Priestess, is the spiritual leader of dark elven society. All, save for the Matron herself, bow to her.;;;;;;;;;;;;;x

#
# Wonders
#

wonder_houseirae_underdark;Underdark Entrance;;;;;;;;;;;;;x
wonder_houseirae_underdark_desc;The Underdark is a vast network of underground caverns that span the entire world.;;;;;;;;;;;;;x
wonder_houseirae_underdark_construction_desc;Building an underground city can increase your intrigue capabilities and you can even find a precious metal deposit.;;;;;;;;;;;;;x
upgrade_dark_spikes;Dark Seldarine Spikes;;;;;;;;;;;;;x
upgrade_dark_spikes_desc;The armaments surrounding the grand entrance display a collection of heads on spikes.;;;;;;;;;;;;;x
upgrade_dark_torture_chamber;Dark Seldarine Torture Chamber;;;;;;;;;;;;;x
upgrade_dark_torture_chamber_desc;Captives are sent here for torture or breeding. Sometimes both.;;;;;;;;;;;;;x
upgrade_spider_throne;Spider Throne;;;;;;;;;;;;;x
upgrade_spider_throne_desc;A throne made of obsidian, in the shape of a large black widow spider.;;;;;;;;;;;;;x
upgrade_dark_dungeon;Dark Seldarine Dungeon;;;;;;;;;;;;;x
upgrade_dark_dungeon_desc;It's a dungeon, but bigger.;;;;;;;;;;;;;x

#
# Events
#

HouseIrae_12;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].  \n \nThe Matron Mother has generously granted your request. Please take care of [irae_child.GetDynName] as you would your own flesh and blood.;;;;;;;;;;;;;x
HouseIrae_12_TT;§Y[irae_child.GetDynName]§! appears at your court.;;;;;;;;;;;;;x
HouseIrae_3;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].  \n \nThe Matron Mother has generously granted your request. The spymaster [irae_spymaster.GetDynName] will seek out your enemies.;;;;;;;;;;;;;x
HouseIrae_3_TT;§Y[irae_spymaster.GetDynName]§! appears at your court.;;;;;;;;;;;;;x
HouseIrae_5;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].  \n \nThe Matron Mother has generously granted your request. The Priestess [irae_lolthpriestess.GetDynName] will seek out enemies of the Spider Queen. Lolth tlu malla!;;;;;;;;;;;;;x
HouseIrae_5_TT;§Y[irae_lolthpriestess.GetDynName]§! appears at your court.;;;;;;;;;;;;;x
HouseIrae_7;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].  \n \nThe Matron Mother has generously granted your request. We have dumped [irae_eilistraeepriestess.GetDynName] into your lap. She is yours to deal with.;;;;;;;;;;;;;x
HouseIrae_7_TT;§Y[irae_eilistraeepriestess.GetDynName]§! appears at your court.;;;;;;;;;;;;;x
HouseIrae_9;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].  \n \nThe Matron Mother has generously granted your request. We have dumped [irae_vhaeraunpriest.GetDynName] into your lap. He is yours to deal with.;;;;;;;;;;;;;x
HouseIrae_9_TT;§Y[irae_vhaeraunpriest.GetDynName]§! appears at your court.;;;;;;;;;;;;;x
HouseIrae13T;Legacy of the Dark Elves;;;;;;;;;;;;;x
HouseIrae13TM;\n \n While you were born as a lowly male in a matriarchal society, your station in life improved vastly when your House's Matriarch first gazed lustfully on your body. In time, you grew to be her favorite toy, and eventually became her consort. But as with most males your favor eventually fell, and you had to escape to the surface. Your survival instinct will prove useful as you will now need to carve out your own dynasty, with you as the ruler. \n \n    Lolth is the overgod of the Dark Seldarine, the Dark Elven pantheon. Often depicted as a Drider (half-dark elf, half spider), she takes pleasure in women exerting their dominance over men.\n    Eilistraee is the daughter of Lolth. Good and kind to others, she is everything the Dark Seldarine reviles. She preaches equality among her worshipers.\n    Vhaeraun is the son of Lolth, and like his mother delights in pain and suffering. He is the god of assassins, and reviles the matriarchy the Dark Elves live under.;;;;;;;;;;;;;x
HouseIrae13TF;\n \n Daughter to your House's Matriarch, you have always lived a life of luxury. While you were not your mother's favorite, you always enjoyed the rights that come with such a high station, and all the males knew it. They either feared you, or lusted after you in attempt to raise their own standing. All this attention grew the ire of your mother, who had you publicly banished to the surface. Privately, however, the Matriarch ordered you to start a new House so that her bloodline will grow strong, away from the prying eyes of rival Houses. It's time to carve out your destiny, with you as the new Matriarch. \n \n    Lolth is the overgod of the Dark Seldarine, the Dark Elven pantheon. Often depicted as a Drider (half-dark elf, half spider), she takes pleasure in women exerting their dominance over men.\n    Eilistraee is the daughter of Lolth. Good and kind to others, she is everything the Dark Seldarine reviles. She preaches equality among her worshipers.\n    Vhaeraun is the son of Lolth, and like his mother delights in pain and suffering. He is the god of assassins, and reviles the matriarchy the Dark Elves live under.;;;;;;;;;;;;;x
HouseIrae13TIrae;\n \n Your mother, the Matron of House Irae, is extremely prolific. If she wasn't pregnant, she was trying to get pregnant. You were one of the many children born into a life of luxury and intrigue. But, as with nearly every dark elven House, only the most favored by the Matron survives.\n  You never did have a good relationship with your siblings, and your mother always looked down upon you. As is tradition, the leftovers are culled from the herd to make room for those the Matron deems worthy. Thankfully, Kekvit was a rarity in dark elven society... she prefered to exile her forgotten children and let them live their lives on the surface rather than just outright killing them. This alone saved you from the blade.\n  Your journey out of the Underdark was rough, but at last you have arrived on the surface and have staked your own claim. Will you bring glory back to your name, or will you always be the forgotten child of Kekvit Irae? Only time will tell, and time is something you have plenty of. Still, you cannot shake the feeling of being watched. Kekvit's spies are everywhere, but you feel this unknown watcher is more insidious, more... malicious.\n Regardless of who is watching, it is time to settle down and forge a new kingdom, possibly with one of the Dark Seldarine gods as your patron.\n \n    Lolth is the overgod of the Dark Seldarine, the Dark Elven pantheon. Often depicted as a Drider (half-dark elf, half spider), she takes pleasure in women exerting their dominance over men.\n    Eilistraee is the daughter of Lolth. Good and kind to others, she is everything the Dark Seldarine reviles. She preaches equality among her worshipers.\n    Vhaeraun is the son of Lolth, and like his mother delights in pain and suffering. He is the god of assassins, and reviles the matriarchy the Dark Elves live under.;;;;;;;;;;;;;x
drowstart11;Lolth tlu malla! (females only);;;;;;;;;;;;;x
drowstart12;May Eilistraee protect us all. (all genders);;;;;;;;;;;;;x
drowstart13;Vhaeraun tlu malla! (males only);;;;;;;;;;;;;x
drowstart14;To the Abyss with the Dark Seldarine!;;;;;;;;;;;;;x
